,voyage_name,voyage_start_time,voyage_start_lat,voyage_start_lon,voyage_end_time,voyage_end_lat,voyage_end_lon,invest_time,lat,lon,item_class,item_kind,size_sign,distance,debris_number,debris_color,observer_no,observer_name,time_zone,recorder,record_place,eye_level,course,speed,weather,wind_direction_type,wind_direction,wind_velocity_type,wind_velocity,sea_conditions,glare_type,glare,remarks,platform,terminal_id,camera_filename
19,神鷹20150720,2015/07/20-08:00:00,35.67248333,135.3432167,2015/07/20-18:00:00,37.3629,136.0481,2015/7/20- 13:51:23,36.59261668,136.0436334,流れ藻,SW,SS,,2,茶,,斉田,,,,,,,,,,,,,,,,,,
19,神鷹20150720,2015/07/20-08:00:00,35.67248333,135.3432167,2015/07/20-18:00:00,37.3629,136.0481,2015/7/20- 13:52:32,36.59576668,136.0455667,その他 プラスチック製品,PC,SS,,1,白,,斉田,,,,,,,,,,,,,,,,,,
19,神鷹20150720,2015/07/20-08:00:00,35.67248333,135.3432167,2015/07/20-18:00:00,37.3629,136.0481,2015/7/20- 13:56:08,36.60680003,136.0524167,流れ藻,SW,SS,,5,茶,,斉田,,,,,,,,,,,,,,,,,,
19,神鷹20150720,2015/07/20-08:00:00,35.67248333,135.3432167,2015/07/20-18:00:00,37.3629,136.0481,2015/7/20- 13:57:21,36.61156666,136.0553,流れ藻,SW,SS,,2,茶,,斉田,,,,,,,,,,,,,,,,,,
19,神鷹20150720,2015/07/20-08:00:00,35.67248333,135.3432167,2015/07/20-18:00:00,37.3629,136.0481,2015/7/20- 13:57:40,36.61316668,136.0562334,流れ藻,SW,SS,,1,茶,,鈴木,,,,,,,,,,,,,,,,,,
19,神鷹20150720,2015/07/20-08:00:00,35.67248333,135.3432167,2015/07/20-18:00:00,37.3629,136.0481,2015/7/20- 13:58:15,36.61316668,136.0562334,流れ藻,SW,SS,,1,茶,,鈴木,,,,,,,,,,,,,,,,,,
19,神鷹20150720,2015/07/20-08:00:00,35.67248333,135.3432167,2015/07/20-18:00:00,37.3629,136.0481,2015/7/20- 13:58:29,36.61475002,136.0572167,流れ藻,SW,SS,,1,茶,,斉田,,,,,,,,,,,,,,,,,,
19,神鷹20150720,2015/07/20-08:00:00,35.67248333,135.3432167,2015/07/20-18:00:00,37.3629,136.0481,2015/7/20- 13:58:59,36.61635004,136.0581667,流れ藻,SW,SS,,1,茶,,鈴木,,,,,,,,,,,,,,,,,,
19,神鷹20150720,2015/07/20-08:00:00,35.67248333,135.3432167,2015/07/20-18:00:00,37.3629,136.0481,2015/7/20- 13:59:09,36.61635004,136.0581667,流れ藻,SW,M,,1,茶,,斉田,,,,,,,,,,,,,,,,,,
19,神鷹20150720,2015/07/20-08:00:00,35.67248333,135.3432167,2015/07/20-18:00:00,37.3629,136.0481,2015/7/20- 13:59:19,36.61635004,136.0581667,その他 プラスチック製品,PC,SS,,1,白,,斉田,,,,,,,,,,,,,,,,,,
19,神鷹20150720,2015/07/20-08:00:00,35.67248333,135.3432167,2015/07/20-18:00:00,37.3629,136.0481,2015/7/20- 13:59:31,36.6179333,136.05915,その他 プラスチック製品,PC,SS,,1,白,,斉田,,,,,,,,,,,,,,,,,,
20,神鷹20150720,2015/07/20-08:00:00,35.67248333,135.3432167,2015/07/20-18:00:00,37.3629,136.0481,2015/7/20- 14:03:02,36.62903337,136.0594,流れ藻,SW,SS,,1,茶,,鈴木,,,,,,,,,,,,,,,,,,
20,神鷹20150720,2015/07/20-08:00:00,35.67248333,135.3432167,2015/07/20-18:00:00,37.3629,136.0481,2015/7/20- 14:03:11,36.62903337,136.0594,その他 プラスチック製品,PC,SS,,1,白,,斉田,,,,,,,,,,,,,,,,,,
20,神鷹20150720,2015/07/20-08:00:00,35.67248333,135.3432167,2015/07/20-18:00:00,37.3629,136.0481,2015/7/20- 14:03:28,36.63063331,136.0585334,その他 プラスチック製品,PC,SS,,1,白,,斉田,,,,,,,,,,,,,,,,,,
20,神鷹20150720,2015/07/20-08:00:00,35.67248333,135.3432167,2015/07/20-18:00:00,37.3629,136.0481,2015/7/20- 14:04:14,36.63221665,136.05765,その他 プラスチック製品,PC,SS,,1,白,,斉田,,,,,,,,,,,,,,,,,,
20,神鷹20150720,2015/07/20-08:00:00,35.67248333,135.3432167,2015/07/20-18:00:00,37.3629,136.0481,2015/7/20- 14:04:34,36.63358332,136.0564833,流れ藻,SW,SS,,1,茶,,鈴木,,,,,,,,,,,,,,,,,,
20,神鷹20150720,2015/07/20-08:00:00,35.67248333,135.3432167,2015/07/20-18:00:00,37.3629,136.0481,2015/7/20- 14:07:09,36.6383667,136.0478334,流れ藻,SW,SS,,2,茶,,斉田,,,,,,,,,,,,,,,,,,
20,神鷹20150720,2015/07/20-08:00:00,35.67248333,135.3432167,2015/07/20-18:00:00,37.3629,136.0481,2015/7/20- 14:10:02,36.64384997,136.0369667,流れ藻,SW,SS,,1,茶,,鈴木,,,,,,,,,,,,,,,,,,
20,神鷹20150720,2015/07/20-08:00:00,35.67248333,135.3432167,2015/07/20-18:00:00,37.3629,136.0481,2015/7/20- 14:12:02,36.64745,136.02965,その他 プラスチック製品,PC,SS,,1,白,,斉田,,,,,,,,,,,,,,,,,,
20,神鷹20150720,2015/07/20-08:00:00,35.67248333,135.3432167,2015/07/20-18:00:00,37.3629,136.0481,2015/7/20- 14:12:12,36.64745,136.02965,流れ藻,SW,S,,4,茶,,斉田,,,,,,,,,,,,,,,,,,
20,神鷹20150720,2015/07/20-08:00:00,35.67248333,135.3432167,2015/07/20-18:00:00,37.3629,136.0481,2015/7/20- 14:14:16,36.65108331,136.0224,流れ藻,SW,SS,,1,茶,,鈴木,,,,,,,,,,,,,,,,,,
20,神鷹20150720,2015/07/20-08:00:00,35.67248333,135.3432167,2015/07/20-18:00:00,37.3629,136.0481,2015/7/20- 14:14:38,36.65201663,136.0206,流れ藻,SW,SS,,1,茶,,鈴木,,,,,,,,,,,,,,,,,,
20,神鷹20150720,2015/07/20-08:00:00,35.67248333,135.3432167,2015/07/20-18:00:00,37.3629,136.0481,2015/7/20- 14:15:43,36.65543335,136.0157,流れ藻,SW,SS,,1,茶,,鈴木,,,,,,,,,,,,,,,,,,
20,神鷹20150720,2015/07/20-08:00:00,35.67248333,135.3432167,2015/07/20-18:00:00,37.3629,136.0481,2015/7/20- 14:16:20,36.65668334,136.0141667,流れ藻,SW,SS,,1,茶,,鈴木,,,,,,,,,,,,,,,,,,
20,神鷹20150720,2015/07/20-08:00:00,35.67248333,135.3432167,2015/07/20-18:00:00,37.3629,136.0481,2015/7/20- 14:19:32,36.66606663,136.0084166,流れ藻,SW,S,,1,茶,,鈴木,,,,,,,,,,,,,,,,,,
20,神鷹20150720,2015/07/20-08:00:00,35.67248333,135.3432167,2015/07/20-18:00:00,37.3629,136.0481,2015/7/20- 14:19:58,36.66606663,136.0084166,流れ藻,SW,SS,,1,茶,,鈴木,,,,,,,,,,,,,,,,,,
20,神鷹20150720,2015/07/20-08:00:00,35.67248333,135.3432167,2015/07/20-18:00:00,37.3629,136.0481,2015/7/20- 14:21:05,36.67099996,136.00595,流れ藻,SW,M,,1,茶,,鈴木,,,,,,,,,,,,,,,,,,
20,神鷹20150720,2015/07/20-08:00:00,35.67248333,135.3432167,2015/07/20-18:00:00,37.3629,136.0481,2015/7/20- 14:23:30,36.67913334,136.0016667,流れ藻,SW,S,,1,茶,,鈴木,,,,,,,,,,,,,,,,,,
20,神鷹20150720,2015/07/20-08:00:00,35.67248333,135.3432167,2015/07/20-18:00:00,37.3629,136.0481,2015/7/20- 14:24:14,36.6824167,135.9999667,流れ藻,SW,SS,,1,茶,,鈴木,,,,,,,,,,,,,,,,,,
20,神鷹20150720,2015/07/20-08:00:00,35.67248333,135.3432167,2015/07/20-18:00:00,37.3629,136.0481,2015/7/20- 14:24:25,36.6824167,135.9999667,流れ藻,SW,LL,,1,茶,,鈴木,,,,,,,,,,,,,,,,,,
20,神鷹20150720,2015/07/20-08:00:00,35.67248333,135.3432167,2015/07/20-18:00:00,37.3629,136.0481,2015/7/20- 14:25:17,36.68569998,135.9983,その他 プラスチック製品,PC,SS,,1,白,,鈴木,,,,,,,,,,,,,,,,,,
20,神鷹20150720,2015/07/20-08:00:00,35.67248333,135.3432167,2015/07/20-18:00:00,37.3629,136.0481,2015/7/20- 14:26:21,36.68900002,135.99665,流れ藻,SW,SS,,1,茶,,鈴木,,,,,,,,,,,,,,,,,,
20,神鷹20150720,2015/07/20-08:00:00,35.67248333,135.3432167,2015/07/20-18:00:00,37.3629,136.0481,2015/7/20- 14:26:55,36.69060004,135.9957833,流れ藻,SW,SS,,1,茶,,鈴木,,,,,,,,,,,,,,,,,,
20,神鷹20150720,2015/07/20-08:00:00,35.67248333,135.3432167,2015/07/20-18:00:00,37.3629,136.0481,2015/7/20- 14:29:36,36.69710004,135.9922334,流れ藻,SW,S,,3,茶,,鈴木,,,,,,,,,,,,,,,,,,
20,神鷹20150720,2015/07/20-08:00:00,35.67248333,135.3432167,2015/07/20-18:00:00,37.3629,136.0481,2015/7/20- 14:30:50,36.70360004,135.9886667,流れ藻,SW,SS,,1,茶,,鈴木,,,,,,,,,,,,,,,,,,
20,神鷹20150720,2015/07/20-08:00:00,35.67248333,135.3432167,2015/07/20-18:00:00,37.3629,136.0481,2015/7/20- 14:31:29,36.70519997,135.9877666,流れ藻,SW,SS,,2,茶,,鈴木,,,,,,,,,,,,,,,,,,
20,神鷹20150720,2015/07/20-08:00:00,35.67248333,135.3432167,2015/07/20-18:00:00,37.3629,136.0481,2015/7/20- 14:32:40,36.71013331,135.9852334,潮目,?,?,,?,?,,?,,,,,,,,,,,,,,,,,,
20,神鷹20150720,2015/07/20-08:00:00,35.67248333,135.3432167,2015/07/20-18:00:00,37.3629,136.0481,2015/7/20- 14:34:29,36.71504997,135.9826166,発泡スチロール,EPS,SS,,1,白,,鈴木,,,,,,,,,,,,,,,,,,
20,神鷹20150720,2015/07/20-08:00:00,35.67248333,135.3432167,2015/07/20-18:00:00,37.3629,136.0481,2015/7/20- 14:34:55,36.71668335,135.9817,流れ藻,SW,SS,,2,茶,,鈴木,,,,,,,,,,,,,,,,,,
20,神鷹20150720,2015/07/20-08:00:00,35.67248333,135.3432167,2015/07/20-18:00:00,37.3629,136.0481,2015/7/20- 14:35:49,36.71833333,135.9808333,発泡スチロール,EPS,S,,1,白,,鈴木,,,,,,,,,,,,,,,,,,
20,神鷹20150720,2015/07/20-08:00:00,35.67248333,135.3432167,2015/07/20-18:00:00,37.3629,136.0481,2015/7/20- 14:36:03,36.71996671,135.9799667,流れ藻,SW,M,,1,茶,,鈴木,,,,,,,,,,,,,,,,,,
20,神鷹20150720,2015/07/20-08:00:00,35.67248333,135.3432167,2015/07/20-18:00:00,37.3629,136.0481,2015/7/20- 14:36:35,36.72160001,135.97905,流れ藻,SW,SS,,3,茶,,鈴木,,,,,,,,,,,,,,,,,,
20,神鷹20150720,2015/07/20-08:00:00,35.67248333,135.3432167,2015/07/20-18:00:00,37.3629,136.0481,2015/7/20- 14:37:52,36.72653334,135.9764,流れ藻,SW,S,,1,茶,,鈴木,,,,,,,,,,,,,,,,,,
20,神鷹20150720,2015/07/20-08:00:00,35.67248333,135.3432167,2015/07/20-18:00:00,37.3629,136.0481,2015/7/20- 14:38:27,36.7282,135.97555,流れ藻,SW,S,,1,茶,,鈴木,,,,,,,,,,,,,,,,,,
20,神鷹20150720,2015/07/20-08:00:00,35.67248333,135.3432167,2015/07/20-18:00:00,37.3629,136.0481,2015/7/20- 14:38:49,36.7282,135.97555,その他 プラスチック製品,PC,SS,,1,白,,鈴木,,,,,,,,,,,,,,,,,,
20,神鷹20150720,2015/07/20-08:00:00,35.67248333,135.3432167,2015/07/20-18:00:00,37.3629,136.0481,2015/7/20- 14:40:22,36.73535001,135.9717333,その他 プラスチック製品,PC,SS,,1,白,,鈴木,,,,,,,,,,,,,,,,,,
20,神鷹20150720,2015/07/20-08:00:00,35.67248333,135.3432167,2015/07/20-18:00:00,37.3629,136.0481,2015/7/20- 14:40:47,36.73535001,135.9717333,流れ藻,SW,S,,1,茶,,鈴木,,,,,,,,,,,,,,,,,,
20,神鷹20150720,2015/07/20-08:00:00,35.67248333,135.3432167,2015/07/20-18:00:00,37.3629,136.0481,2015/7/20- 14:40:54,36.73535001,135.9717333,流れ藻,SW,S,,1,茶,,鈴木,,,,,,,,,,,,,,,,,,
20,神鷹20150720,2015/07/20-08:00:00,35.67248333,135.3432167,2015/07/20-18:00:00,37.3629,136.0481,2015/7/20- 14:42:01,36.73976669,135.9694166,潮目,?,?,,?,?,,?,,,,,,,,,,,,,,,,,,
20,神鷹20150720,2015/07/20-08:00:00,35.67248333,135.3432167,2015/07/20-18:00:00,37.3629,136.0481,2015/7/20- 14:42:56,36.74308333,135.9676834,その他 人工物,UO,SS,,1,橙,,鈴木,,,,,,,,,,,,,,,,,,
20,神鷹20150720,2015/07/20-08:00:00,35.67248333,135.3432167,2015/07/20-18:00:00,37.3629,136.0481,2015/7/20- 14:43:42,36.74636669,135.9659167,流れ藻,SW,S,,1,茶,,鈴木,,,,,,,,,,,,,,,,,,
20,神鷹20150720,2015/07/20-08:00:00,35.67248333,135.3432167,2015/07/20-18:00:00,37.3629,136.0481,2015/7/20- 14:44:28,36.74803334,135.9650667,食品包装材,FP,SS,,1,白,,鈴木,,,,,,,,,,,,,,,,,,
20,神鷹20150720,2015/07/20-08:00:00,35.67248333,135.3432167,2015/07/20-18:00:00,37.3629,136.0481,2015/7/20- 14:44:50,36.74976664,135.9645,流れ藻,SW,S,,1,茶,,鈴木,,,,,,,,,,,,,,,,,,
20,神鷹20150720,2015/07/20-08:00:00,35.67248333,135.3432167,2015/07/20-18:00:00,37.3629,136.0481,2015/7/20- 14:45:20,36.75158333,135.9644,発泡スチロール,EPS,SS,,1,白,,鈴木,,,,,,,,,,,,,,,,,,
20,神鷹20150720,2015/07/20-08:00:00,35.67248333,135.3432167,2015/07/20-18:00:00,37.3629,136.0481,2015/7/20- 14:45:31,36.75158333,135.9644,発泡スチロール,EPS,SS,,1,白,,鈴木,,,,,,,,,,,,,,,,,,
20,神鷹20150720,2015/07/20-08:00:00,35.67248333,135.3432167,2015/07/20-18:00:00,37.3629,136.0481,2015/7/20- 14:46:23,36.75521663,135.9648167,流れ藻,SW,S,,1,茶,,鈴木,,,,,,,,,,,,,,,,,,
20,神鷹20150720,2015/07/20-08:00:00,35.67248333,135.3432167,2015/07/20-18:00:00,37.3629,136.0481,2015/7/20- 14:46:47,36.75701665,135.9651667,その他 プラスチック製品,PC,SS,,1,白,,鈴木,,,,,,,,,,,,,,,,,,
20,神鷹20150720,2015/07/20-08:00:00,35.67248333,135.3432167,2015/07/20-18:00:00,37.3629,136.0481,2015/7/20- 14:47:09,36.75701665,135.9651667,発泡スチロール,EPS,SS,,1,白,,鈴木,,,,,,,,,,,,,,,,,,
20,神鷹20150720,2015/07/20-08:00:00,35.67248333,135.3432167,2015/07/20-18:00:00,37.3629,136.0481,2015/7/20- 14:48:22,36.76238333,135.9661167,流れ藻,SW,S,,1,茶,,鈴木,,,,,,,,,,,,,,,,,,
20,神鷹20150720,2015/07/20-08:00:00,35.67248333,135.3432167,2015/07/20-18:00:00,37.3629,136.0481,2015/7/20- 14:50:26,36.7695667,135.9673333,流れ藻,SW,S,,1,茶,,鈴木,,,,,,,,,,,,,,,,,,
20,神鷹20150720,2015/07/20-08:00:00,35.67248333,135.3432167,2015/07/20-18:00:00,37.3629,136.0481,2015/7/20- 14:51:50,36.7749167,135.9672667,その他 天然物,NO,SS,,1,黄,,鈴木,,,,,,,,,,,,,,,,,,
20,神鷹20150720,2015/07/20-08:00:00,35.67248333,135.3432167,2015/07/20-18:00:00,37.3629,136.0481,2015/7/20- 14:51:56,36.7749167,135.9672667,発泡スチロール,EPS,SS,,1,白,,鈴木,,,,,,,,,,,,,,,,,,
20,神鷹20150720,2015/07/20-08:00:00,35.67248333,135.3432167,2015/07/20-18:00:00,37.3629,136.0481,2015/7/20- 14:52:05,36.7749167,135.9672667,流れ藻,SW,S,,1,黄,,鈴木,,,,,,,,,,,,,,,,,,
20,神鷹20150720,2015/07/20-08:00:00,35.67248333,135.3432167,2015/07/20-18:00:00,37.3629,136.0481,2015/7/20- 14:52:24,36.7749167,135.9672667,流れ藻,SW,S,,1,茶,,鈴木,,,,,,,,,,,,,,,,,,
20,神鷹20150720,2015/07/20-08:00:00,35.67248333,135.3432167,2015/07/20-18:00:00,37.3629,136.0481,2015/7/20- 14:52:48,36.77875,135.9655333,その他 プラスチック製品,PC,SS,,1,橙,,鈴木,,,,,,,,,,,,,,,,,,
20,神鷹20150720,2015/07/20-08:00:00,35.67248333,135.3432167,2015/07/20-18:00:00,37.3629,136.0481,2015/7/20- 14:53:02,36.77875,135.9655333,発泡スチロール,EPS,SS,,1,白,,鈴木,,,,,,,,,,,,,,,,,,
20,神鷹20150720,2015/07/20-08:00:00,35.67248333,135.3432167,2015/07/20-18:00:00,37.3629,136.0481,2015/7/20- 14:53:40,36.77983336,135.9649167,食品包装材,FP,S,,1,白,,鈴木,,,,,,,,,,,,,,,,,,
20,神鷹20150720,2015/07/20-08:00:00,35.67248333,135.3432167,2015/07/20-18:00:00,37.3629,136.0481,2015/7/20- 14:53:53,36.78144998,135.9639334,発泡スチロール,EPS,SS,,1,白,,鈴木,,,,,,,,,,,,,,,,,,
20,神鷹20150720,2015/07/20-08:00:00,35.67248333,135.3432167,2015/07/20-18:00:00,37.3629,136.0481,2015/7/20- 14:54:26,36.78308336,135.9630166,発泡スチロール,EPS,SS,,1,白,,鈴木,,,,,,,,,,,,,,,,,,
20,神鷹20150720,2015/07/20-08:00:00,35.67248333,135.3432167,2015/07/20-18:00:00,37.3629,136.0481,2015/7/20- 14:54:41,36.78308336,135.9630166,流れ藻,SW,S,,1,茶,,鈴木,,,,,,,,,,,,,,,,,,
21,神鷹20150720,2015/07/20-08:00:00,35.67248333,135.3432167,2015/07/20-18:00:00,37.3629,136.0481,2015/7/20- 15:05:05,36.81784999,135.9438,ペットボトル,PBO,S,,1,緑,,鈴木,,,,,,,,,,,,,,,,,,
21,神鷹20150720,2015/07/20-08:00:00,35.67248333,135.3432167,2015/07/20-18:00:00,37.3629,136.0481,2015/7/20- 15:05:40,36.81949996,135.9429167,流れ藻,SW,S,,1,茶,,鈴木,,,,,,,,,,,,,,,,,,
21,神鷹20150720,2015/07/20-08:00:00,35.67248333,135.3432167,2015/07/20-18:00:00,37.3629,136.0481,2015/7/20- 15:05:59,36.82115003,135.9420167,発泡スチロール,EPS,SS,,1,白,,鈴木,,,,,,,,,,,,,,,,,,
21,神鷹20150720,2015/07/20-08:00:00,35.67248333,135.3432167,2015/07/20-18:00:00,37.3629,136.0481,2015/7/20- 15:06:48,36.8277833,135.9384,流れ藻,SW,S,,1,茶,,鈴木,,,,,,,,,,,,,,,,,,
21,神鷹20150720,2015/07/20-08:00:00,35.67248333,135.3432167,2015/07/20-18:00:00,37.3629,136.0481,2015/7/20- 15:07:58,36.8277833,135.9384,流れ藻,SW,S,,1,茶,,鈴木,,,,,,,,,,,,,,,,,,
21,神鷹20150720,2015/07/20-08:00:00,35.67248333,135.3432167,2015/07/20-18:00:00,37.3629,136.0481,2015/7/20- 15:08:20,36.82945004,135.9375167,流れ藻,SW,S,,1,茶,,鈴木,,,,,,,,,,,,,,,,,,
21,神鷹20150720,2015/07/20-08:00:00,35.67248333,135.3432167,2015/07/20-18:00:00,37.3629,136.0481,2015/7/20- 15:09:05,36.83110001,135.9366167,流れ藻,SW,L,,1,茶,,鈴木,,,,,,,,,,,,,,,,,,
21,神鷹20150720,2015/07/20-08:00:00,35.67248333,135.3432167,2015/07/20-18:00:00,37.3629,136.0481,2015/7/20- 15:09:18,36.83274999,135.9357,流れ藻,SW,M,,1,茶,,鈴木,,,,,,,,,,,,,,,,,,
21,神鷹20150720,2015/07/20-08:00:00,35.67248333,135.3432167,2015/07/20-18:00:00,37.3629,136.0481,2015/7/20- 15:10:38,36.83605003,135.9338666,流れ藻,SW,SS,,1,茶,,鈴木,,,,,,,,,,,,,,,,,,
21,神鷹20150720,2015/07/20-08:00:00,35.67248333,135.3432167,2015/07/20-18:00:00,37.3629,136.0481,2015/7/20- 15:11:12,36.83768333,135.9329667,流れ藻,SW,M,,1,茶,,鈴木,,,,,,,,,,,,,,,,,,
21,神鷹20150720,2015/07/20-08:00:00,35.67248333,135.3432167,2015/07/20-18:00:00,37.3629,136.0481,2015/7/20- 15:11:48,36.83933331,135.9320666,その他 プラスチック製品,PC,S,,1,白,,鈴木,,,,,,,,,,,,,,,,,,
21,神鷹20150720,2015/07/20-08:00:00,35.67248333,135.3432167,2015/07/20-18:00:00,37.3629,136.0481,2015/7/20- 15:12:49,36.84424996,135.9293833,発泡スチロール,EPS,S,,1,白,,鈴木,,,,,,,,,,,,,,,,,,
21,神鷹20150720,2015/07/20-08:00:00,35.67248333,135.3432167,2015/07/20-18:00:00,37.3629,136.0481,2015/7/20- 15:13:38,36.84588335,135.9284834,発泡スチロール,EPS,SS,,1,白,,鈴木,,,,,,,,,,,,,,,,,,
21,神鷹20150720,2015/07/20-08:00:00,35.67248333,135.3432167,2015/07/20-18:00:00,37.3629,136.0481,2015/7/20- 15:14:28,36.84588335,135.9284834,発泡スチロール,EPS,M,,1,白,,鈴木,,,,,,,,,,,,,,,,,,
21,神鷹20150720,2015/07/20-08:00:00,35.67248333,135.3432167,2015/07/20-18:00:00,37.3629,136.0481,2015/7/20- 15:15:12,36.85078332,135.9257667,発泡スチロール,EPS,S,,1,白,,鈴木,,,,,,,,,,,,,,,,,,
21,神鷹20150720,2015/07/20-08:00:00,35.67248333,135.3432167,2015/07/20-18:00:00,37.3629,136.0481,2015/7/20- 15:15:29,36.8524167,135.9248667,流れ藻,SW,S,,1,茶,,鈴木,,,,,,,,,,,,,,,,,,
21,神鷹20150720,2015/07/20-08:00:00,35.67248333,135.3432167,2015/07/20-18:00:00,37.3629,136.0481,2015/7/20- 15:15:39,36.8524167,135.9248667,発泡スチロール,EPS,SS,,1,グレー,,鈴木,,,,,,,,,,,,,,,,,,
21,神鷹20150720,2015/07/20-08:00:00,35.67248333,135.3432167,2015/07/20-18:00:00,37.3629,136.0481,2015/7/20- 15:16:03,36.85405,135.9239667,その他 人工物,UO,SS,,1,赤,,鈴木,,,,,,,,,,,,,,,,,,
21,神鷹20150720,2015/07/20-08:00:00,35.67248333,135.3432167,2015/07/20-18:00:00,37.3629,136.0481,2015/7/20- 15:16:24,36.85569998,135.9230833,その他 プラスチック製品,PC,M,,1,橙,,鈴木,,,,,,,,,,,,,,,,,,
21,神鷹20150720,2015/07/20-08:00:00,35.67248333,135.3432167,2015/07/20-18:00:00,37.3629,136.0481,2015/7/20- 15:16:59,36.85735004,135.9221834,流れ藻,SW,S,,1,茶,,鈴木,,,,,,,,,,,,,,,,,,
21,神鷹20150720,2015/07/20-08:00:00,35.67248333,135.3432167,2015/07/20-18:00:00,37.3629,136.0481,2015/7/20- 15:17:19,36.85898334,135.9212833,発泡スチロール,EPS,SS,,1,グレー,,鈴木,,,,,,,,,,,,,,,,,,
21,神鷹20150720,2015/07/20-08:00:00,35.67248333,135.3432167,2015/07/20-18:00:00,37.3629,136.0481,2015/7/20- 15:17:39,36.85898334,135.9212833,流れ藻,SW,SS,,1,茶,,鈴木,,,,,,,,,,,,,,,,,,
21,神鷹20150720,2015/07/20-08:00:00,35.67248333,135.3432167,2015/07/20-18:00:00,37.3629,136.0481,2015/7/20- 15:17:47,36.86061664,135.9203667,発泡スチロール,EPS,SS,,1,白,,鈴木,,,,,,,,,,,,,,,,,,
21,神鷹20150720,2015/07/20-08:00:00,35.67248333,135.3432167,2015/07/20-18:00:00,37.3629,136.0481,2015/7/20- 15:18:09,36.86061664,135.9203667,発泡スチロール,EPS,SS,,1,白,,鈴木,,,,,,,,,,,,,,,,,,
21,神鷹20150720,2015/07/20-08:00:00,35.67248333,135.3432167,2015/07/20-18:00:00,37.3629,136.0481,2015/7/20- 15:18:33,36.8622667,135.91945,レジ袋,PBA,S,,1,白,,鈴木,,,,,,,,,,,,,,,,,,
21,神鷹20150720,2015/07/20-08:00:00,35.67248333,135.3432167,2015/07/20-18:00:00,37.3629,136.0481,2015/7/20- 15:18:44,36.8622667,135.91945,レジ袋,PBA,S,,1,白,,鈴木,,,,,,,,,,,,,,,,,,
21,神鷹20150720,2015/07/20-08:00:00,35.67248333,135.3432167,2015/07/20-18:00:00,37.3629,136.0481,2015/7/20- 15:19:29,36.86606663,135.9173,流れ藻,SW,S,,1,茶,,佐藤,,,,,,,,,,,,,,,,,,
21,神鷹20150720,2015/07/20-08:00:00,35.67248333,135.3432167,2015/07/20-18:00:00,37.3629,136.0481,2015/7/20- 15:19:48,36.86718335,135.9167334,流れ藻,SW,S,,1,茶,,佐藤,,,,,,,,,,,,,,,,,,
21,神鷹20150720,2015/07/20-08:00:00,35.67248333,135.3432167,2015/07/20-18:00:00,37.3629,136.0481,2015/7/20- 15:19:58,36.86718335,135.9167334,流れ藻,SW,S,,1,茶,,佐藤,,,,,,,,,,,,,,,,,,
21,神鷹20150720,2015/07/20-08:00:00,35.67248333,135.3432167,2015/07/20-18:00:00,37.3629,136.0481,2015/7/20- 15:20:00,36.86718335,135.9167334,流れ藻,SW,SS,,1,茶,,佐藤,,,,,,,,,,,,,,,,,,
21,神鷹20150720,2015/07/20-08:00:00,35.67248333,135.3432167,2015/07/20-18:00:00,37.3629,136.0481,2015/7/20- 15:20:05,36.86718335,135.9167334,発泡スチロール,EPS,S,,1,白,,佐藤,,,,,,,,,,,,,,,,,,
21,神鷹20150720,2015/07/20-08:00:00,35.67248333,135.3432167,2015/07/20-18:00:00,37.3629,136.0481,2015/7/20- 15:20:22,36.86881665,135.9158166,レジ袋,PBA,S,,1,白,,小浪,,,,,,,,,,,,,,,,,,
21,神鷹20150720,2015/07/20-08:00:00,35.67248333,135.3432167,2015/07/20-18:00:00,37.3629,136.0481,2015/7/20- 15:20:36,36.86881665,135.9158166,発泡スチロール,EPS,S,,1,白,,佐藤,,,,,,,,,,,,,,,,,,
21,神鷹20150720,2015/07/20-08:00:00,35.67248333,135.3432167,2015/07/20-18:00:00,37.3629,136.0481,2015/7/20- 15:20:59,36.87048331,135.91495,流れ藻,SW,SS,,1,茶,,佐藤,,,,,,,,,,,,,,,,,,
21,神鷹20150720,2015/07/20-08:00:00,35.67248333,135.3432167,2015/07/20-18:00:00,37.3629,136.0481,2015/7/20- 15:21:39,36.87211669,135.9140167,流れ藻,SW,S,,1,茶,,佐藤,,,,,,,,,,,,,,,,,,
21,神鷹20150720,2015/07/20-08:00:00,35.67248333,135.3432167,2015/07/20-18:00:00,37.3629,136.0481,2015/7/20- 15:22:09,36.87374999,135.9131,流れ藻,SW,SS,,1,茶,,佐藤,,,,,,,,,,,,,,,,,,
21,神鷹20150720,2015/07/20-08:00:00,35.67248333,135.3432167,2015/07/20-18:00:00,37.3629,136.0481,2015/7/20- 15:23:31,36.87374999,135.9131,流れ藻,SW,SS,,1,茶,,佐藤,,,,,,,,,,,,,,,,,,
21,神鷹20150720,2015/07/20-08:00:00,35.67248333,135.3432167,2015/07/20-18:00:00,37.3629,136.0481,2015/7/20- 15:23:44,36.8803333,135.9094834,流れ藻,SW,S,,1,茶,,小浪,,,,,,,,,,,,,,,,,,
21,神鷹20150720,2015/07/20-08:00:00,35.67248333,135.3432167,2015/07/20-18:00:00,37.3629,136.0481,2015/7/20- 15:24:20,36.88196668,135.90855,流れ藻,SW,S,,1,茶,,佐藤,,,,,,,,,,,,,,,,,,
