2015/8/19- 7:10:38,2015/8/19,7:10:52,33.1534333,134.45135
2015/8/19- 7:10:54,2015/8/19,7:10:52,33.1534333,134.45135
2015/8/19- 7:11:42,2015/8/19,7:11:52,33.15296668,134.44845
2015/8/19- 7:12:14,2015/8/19,7:12:24,33.15273332,134.447
2015/8/19- 7:12:26,2015/8/19,7:12:24,33.15273332,134.447
2015/8/19- 7:12:44,2015/8/19,7:12:52,33.15248329,134.44555
2015/8/19- 7:12:56,2015/8/19,7:12:52,33.15248329,134.44555
2015/8/19- 7:13:15,2015/8/19,7:13:24,33.1522667,134.4441
2015/8/19- 7:14:07,2015/8/19,7:13:52,33.15203335,134.44265
2015/8/19- 7:14:26,2015/8/19,7:14:24,33.1518,134.4412
2015/8/19- 7:14:41,2015/8/19,7:14:52,33.15156665,134.43975
2015/8/19- 7:16:42,2015/8/19,7:16:52,33.15048337,134.4339334
2015/8/19- 7:20:12,2015/8/19,7:20:22,33.14881663,134.4236833
2015/8/19- 7:20:45,2015/8/19,7:20:54,33.14858336,134.4222333
2015/8/19- 7:21:03,2015/8/19,7:20:54,33.14858336,134.4222333
2015/8/19- 7:25:48,2015/8/19,7:25:52,33.14605001,134.4077
2015/8/19- 7:27:16,2015/8/19,7:27:24,33.14528332,134.4033333
2015/8/19- 7:27:53,2015/8/19,7:27:52,33.14503337,134.4018833
2015/8/19- 7:29:37,2015/8/19,7:29:24,33.14431664,134.3975334
2015/8/19- 7:34:48,2015/8/19,7:34:53,33.14145003,134.3816
2015/8/19- 7:35:42,2015/8/19,7:35:53,33.14084996,134.37825
2015/8/19- 7:38:21,2015/8/19,7:38:22,33.13968337,134.3716
2015/8/19- 7:38:48,2015/8/19,7:38:54,33.13945002,134.3701667
2015/8/19- 7:39:42,2015/8/19,7:39:54,33.13896663,134.3672833
2015/8/19- 7:40:35,2015/8/19,7:40:23,33.13871669,134.3658333
2015/8/19- 7:41:02,2015/8/19,7:40:55,33.13838334,134.3639167
2015/8/19- 7:43:30,2015/8/19,7:43:23,33.13723334,134.3567833
2015/8/19- 7:43:41,2015/8/19,7:43:51,33.13708331,134.3558333
2015/8/19- 7:43:59,2015/8/19,7:43:51,33.13708331,134.3558333
2015/8/19- 7:44:13,2015/8/19,7:44:23,33.13685004,134.3544167
2015/8/19- 7:46:00,2015/8/19,7:45:51,33.13608334,134.3502
2015/8/19- 7:51:35,2015/8/19,7:51:24,33.13323333,134.3350666
2015/8/19- 7:51:50,2015/8/19,7:51:52,33.13295002,134.3337167
2015/8/19- 7:53:41,2015/8/19,7:53:53,33.13174998,134.3282667
2015/8/19- 7:54:22,2015/8/19,7:54:21,33.13148336,134.3269
2015/8/19- 7:56:34,2015/8/19,7:56:23,33.13033336,134.3214667
2015/8/19- 7:56:58,2015/8/19,7:56:55,33.12996665,134.3196667
2015/8/19- 7:57:27,2015/8/19,7:57:23,33.12974998,134.3187667
2015/8/19- 7:59:10,2015/8/19,7:59:24,33.12853334,134.31305
2015/8/19- 7:59:27,2015/8/19,7:59:24,33.12853334,134.31305
2015/8/19- 8:12:33,2015/8/19,8:12:22,33.1188333,134.27565
2015/8/19- 8:17:56,2015/8/19,8:17:54,33.11371665,134.26005
2015/8/19- 8:18:19,2015/8/19,8:18:22,33.11328331,134.2586166
2015/8/19- 8:18:55,2015/8/19,8:18:51,33.11280001,134.2572
2015/8/19- 8:19:17,2015/8/19,8:19:23,33.11236667,134.2557666
2015/8/19- 8:19:35,2015/8/19,8:19:23,33.11236667,134.2557666
2015/8/19- 8:20:25,2015/8/19,8:20:24,33.11149998,134.2528833
2015/8/19- 8:22:22,2015/8/19,8:22:22,33.10969996,134.2470666
2015/8/19- 8:22:38,2015/8/19,8:22:22,33.10969996,134.2470666
2015/8/19- 8:23:36,2015/8/19,8:23:23,33.10891667,134.2441333
2015/8/19- 8:24:44,2015/8/19,8:24:52,33.10868332,134.2396
